"Station Name","TORONTO CITY CENTRE"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.80"
"Climate Identifier","6158359"
"WMO Identifier","71265"
"TC Identifier","YTZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-11-19 13:00","2016","11","19","13:00","5.9","","3.8","","86","","25","","34","","16.1","","99.83","","","","","","Rain"
"2016-11-19 14:00","2016","11","19","14:00","4.4","","2.5","","88","","25","","39","","16.1","","99.87","","","","","","Rain"
"2016-11-19 15:00","2016","11","19","15:00","4.7","","2.8","","87","","24","","28","","16.1","","99.88","","","","","","NA"
"2016-11-19 16:00","2016","11","19","16:00","5.1","","2.6","","84","","25","","22","","16.1","","99.83","","","","","","NA"
"2016-11-19 17:00","2016","11","19","17:00","5.7","","1.8","","76","","25","","34","","16.1","","99.88","","","","","","NA"
"2016-11-19 18:00","2016","11","19","18:00","5.5","","1.5","","75","","26","","34","","16.1","","99.84","","","","","","NA"
"2016-11-19 19:00","2016","11","19","19:00","4.6","","1.5","","80","","26","","24","","16.1","","99.88","","","","","","NA"
"2016-11-19 20:00","2016","11","19","20:00","4.0","","0.8","","79","","28","","34","","16.1","","99.86","","","","","","Rain"
"2016-11-19 21:00","2016","11","19","21:00","3.7","","-1.3","","70","","29","","28","","16.1","","99.88","","","","","","NA"
"2016-11-19 22:00","2016","11","19","22:00","3.3","","-2.2","","67","","27","","26","","16.1","","99.87","","","","","","NA"
"2016-11-19 23:00","2016","11","19","23:00","2.4","","-3.5","","65","","28","","28","","16.1","","99.86","","","","","","NA"
"2016-11-20 00:00","2016","11","20","00:00","1.6","","-2.9","","72","","27","","32","","16.1","","99.81","","","","","","NA"
"2016-11-20 01:00","2016","11","20","01:00","1.3","","-2.5","","76","","25","","22","","16.1","","99.71","","","","","","NA"
"2016-11-20 02:00","2016","11","20","02:00","1.0","","-1.0","","87","","25","","22","","8.1","","99.62","","","","","","Snow"
"2016-11-20 03:00","2016","11","20","03:00","0.7","","-1.0","","88","","26","","13","","16.1","","99.58","","","","","","NA"
"2016-11-20 04:00","2016","11","20","04:00","1.6","","-0.3","","87","","29","","17","","16.1","","99.56","","","","","","Rain"
"2016-11-20 05:00","2016","11","20","05:00","2.4","","-1.0","","78","","30","","39","","16.1","","99.60","","","","","","NA"
"2016-11-20 06:00","2016","11","20","06:00","2.0","","-2.7","","71","","30","","35","","16.1","","99.62","","","","","","NA"
"2016-11-20 07:00","2016","11","20","07:00","1.1","","-3.8","","70","","31","","41","","16.1","","99.68","","","","","","NA"
"2016-11-20 08:00","2016","11","20","08:00","0.8","","-3.5","","73","","30","","32","","16.1","","99.76","","","","","","Snow"
"2016-11-20 09:00","2016","11","20","09:00","0.8","","-4.1","","70","","32","","28","","16.1","","99.79","","","","","","NA"
"2016-11-20 10:00","2016","11","20","10:00","0.7","","-4.4","","69","","31","","26","","16.1","","99.88","","","","","","NA"
"2016-11-20 11:00","2016","11","20","11:00","0.8","","-3.3","","74","","31","","26","","16.1","","99.90","","","","","","Snow"
"2016-11-20 12:00","2016","11","20","12:00","1.4","","-3.0","","72","","31","","39","","9.7","","99.86","","","","","","Snow"
"2016-11-20 13:00","2016","11","20","13:00","1.5","","-3.0","","72","","30","","39","","16.1","","99.86","","","","","","NA"
"2016-11-20 14:00","2016","11","20","14:00","1.3","","-2.8","","74","","30","","32","","16.1","","99.89","","","","","","Snow"
"2016-11-20 15:00","2016","11","20","15:00","0.5","","-3.2","","77","","29","","32","","16.1","","99.96","","","","","","Rain"
"2016-11-20 16:00","2016","11","20","16:00","0.4","","-4.3","","71","","29","","37","","16.1","","100.01","","","","","","Snow"
"2016-11-20 17:00","2016","11","20","17:00","0.2","","-5.0","","68","","30","","37","","16.1","","100.07","","","","","","Snow"
"2016-11-20 18:00","2016","11","20","18:00","0.0","","-5.4","","67","","29","","35","","16.1","","100.10","","","","-7","","Snow"
"2016-11-20 19:00","2016","11","20","19:00","-0.5","","-5.2","","71","","30","","41","","16.1","","100.12","","","","-8","","Snow"
"2016-11-20 20:00","2016","11","20","20:00","-1.0","","-4.4","","78","","29","","37","","8.1","","100.12","","","","-8","","Snow"
"2016-11-20 21:00","2016","11","20","21:00","-1.3","","-4.5","","79","","28","","35","","11.3","","100.13","","","","-9","","Snow"
"2016-11-20 22:00","2016","11","20","22:00","-1.4","","-5.5","","74","","29","","34","","16.1","","100.15","","","","-9","","Snow"
"2016-11-20 23:00","2016","11","20","23:00","-1.8","","-5.8","","74","","28","","35","","9.7","","100.12","","","","-9","","Snow"
"2016-11-21 00:00","2016","11","21","00:00","-2.1","","-6.3","","73","","28","","43","","16.1","","100.12","","","","-10","","Snow"
"2016-11-21 01:00","2016","11","21","01:00","-1.9","","-6.9","","69","","29","","32","","16.1","","100.10","","","","-9","","Snow"
"2016-11-21 02:00","2016","11","21","02:00","-1.9","","-7.0","","68","","29","","39","","16.1","","100.10","","","","-10","","Snow"
"2016-11-21 03:00","2016","11","21","03:00","-1.7","","-6.9","","68","","29","","39","","16.1","","100.14","","","","-10","","Snow"
"2016-11-21 04:00","2016","11","21","04:00","-1.7","","-6.9","","68","","29","","30","","16.1","","100.15","","","","-9","","Snow"
"2016-11-21 05:00","2016","11","21","05:00","-2.0","","-6.8","","70","","29","","41","","16.1","","100.17","","","","-10","","Snow"
"2016-11-21 06:00","2016","11","21","06:00","-1.9","","-6.9","","69","","29","","37","","16.1","","100.20","","","","-10","","Snow"
"2016-11-21 07:00","2016","11","21","07:00","-1.6","","-7.3","","65","","29","","35","","16.1","","100.27","","","","-9","","Snow"
"2016-11-21 08:00","2016","11","21","08:00","-1.3","","-7.5","","63","","29","","32","","16.1","","100.31","","","","-8","","Snow"
"2016-11-21 09:00","2016","11","21","09:00","-1.1","","-8.2","","59","","29","","39","","16.1","","100.30","","","","-9","","NA"
"2016-11-21 10:00","2016","11","21","10:00","-0.5","","-7.9","","58","","29","","41","","16.1","","100.32","","","","-8","","NA"
"2016-11-21 11:00","2016","11","21","11:00","0.6","","-7.7","","54","","29","","35","","16.1","","100.32","","","","","","NA"
"2016-11-21 12:00","2016","11","21","12:00","1.1","","-8.0","","51","","29","","37","","16.1","","100.31","","","","","","NA"
"2016-11-21 13:00","2016","11","21","13:00","1.8","","-8.6","","46","","31","","41","","16.1","","100.28","","","","","","NA"
"2016-11-21 14:00","2016","11","21","14:00","1.7","","-8.5","","47","","30","","43","","16.1","","100.31","","","","","","NA"
"2016-11-21 15:00","2016","11","21","15:00","1.4","","-8.3","","49","","29","","34","","16.1","","100.38","","","","","","NA"
"2016-11-21 16:00","2016","11","21","16:00","1.2","","-7.6","","52","","28","","41","","16.1","","100.44","","","","","","NA"
"2016-11-21 17:00","2016","11","21","17:00","1.0","","-7.5","","53","","29","","35","","16.1","","100.48","","","","","","NA"
"2016-11-21 18:00","2016","11","21","18:00","1.0","","-7.3","","54","","29","","37","","16.1","","100.53","","","","","","NA"
"2016-11-21 19:00","2016","11","21","19:00","1.1","","-7.5","","53","","30","","32","","16.1","","100.59","","","","","","NA"
"2016-11-21 20:00","2016","11","21","20:00","1.2","","-7.4","","53","","29","","28","","16.1","","100.63","","","","","","NA"
"2016-11-21 21:00","2016","11","21","21:00","1.3","","-7.0","","54","","30","","34","","16.1","","100.68","","","","","","Rain,Snow"
"2016-11-21 22:00","2016","11","21","22:00","1.1","","-7.2","","54","","30","","34","","16.1","","100.73","","","","","","NA"
"2016-11-21 23:00","2016","11","21","23:00","0.8","","-6.6","","58","","31","","32","","16.1","","100.82","","","","","","NA"
"2016-11-22 00:00","2016","11","22","00:00","0.3","","-6.3","","61","","31","","26","","16.1","","100.85","","","","","","Rain,Snow"
"2016-11-22 01:00","2016","11","22","01:00","0.0","","-5.9","","65","","29","","22","","16.1","","100.88","","","","-6","","NA"
"2016-11-22 02:00","2016","11","22","02:00","-0.4","","-5.6","","68","","30","","26","","16.1","","100.96","","","","-7","","Snow"
"2016-11-22 03:00","2016","11","22","03:00","-0.4","","-5.4","","69","","31","","32","","16.1","","101.02","","","","-7","","NA"
"2016-11-22 04:00","2016","11","22","04:00","-0.5","","-5.3","","70","","29","","26","","16.1","","101.06","","","","-7","","NA"
"2016-11-22 05:00","2016","11","22","05:00","-0.4","","-5.4","","69","","28","","21","","16.1","","101.14","","","","-6","","NA"
"2016-11-22 06:00","2016","11","22","06:00","-0.6","","-4.7","","74","","30","","26","","16.1","","101.17","","","","-7","","Snow"
"2016-11-22 07:00","2016","11","22","07:00","-0.4","","-4.7","","73","","30","","21","","16.1","","101.25","","","","-6","","Snow"
"2016-11-22 08:00","2016","11","22","08:00","-0.3","","-4.6","","73","","29","","17","","16.1","","101.35","","","","-5","","NA"
"2016-11-22 09:00","2016","11","22","09:00","0.3","","-4.5","","71","","28","","17","","16.1","","101.44","","","","","","NA"
"2016-11-22 10:00","2016","11","22","10:00","1.1","","-4.7","","65","","29","","24","","16.1","","101.49","","","","","","NA"
"2016-11-22 11:00","2016","11","22","11:00","1.4","","-4.7","","64","","29","","18","","16.1","","101.54","","","","","","NA"
"2016-11-22 12:00","2016","11","22","12:00","2.1","","-5.1","","59","","31","","21","","16.1","","101.50","","","","","","NA"
"2016-11-22 13:00","2016","11","22","13:00","2.8","","-4.9","","57","","28","","26","","16.1","","101.51","","","","","","NA"
"2016-11-22 14:00","2016","11","22","14:00","3.2","","-5.2","","54","","29","","18","","16.1","","101.52","","","","","","NA"
"2016-11-22 15:00","2016","11","22","15:00","2.9","","-6.3","","51","","30","","24","","16.1","","101.54","","","","","","NA"
"2016-11-22 16:00","2016","11","22","16:00","2.6","","-6.0","","53","","33","","17","","16.1","","101.59","","","","","","NA"
"2016-11-22 17:00","2016","11","22","17:00","1.7","","-6.3","","56","","31","","17","","16.1","","101.63","","","","","","NA"
"2016-11-22 18:00","2016","11","22","18:00","0.8","","-5.7","","62","","32","","9","","16.1","","101.72","","","","","","NA"
"2016-11-22 19:00","2016","11","22","19:00","0.5","","-5.5","","64","","32","","9","","16.1","","101.76","","","","","","NA"
"2016-11-22 20:00","2016","11","22","20:00","-0.3","","-5.9","","66","","32","","13","","16.1","","101.81","","","","-4","","NA"
"2016-11-22 21:00","2016","11","22","21:00","-0.5","","-5.9","","67","","31","","15","","16.1","","101.82","","","","-5","","NA"
"2016-11-22 22:00","2016","11","22","22:00","-0.9","","-5.6","","71","","30","","8","","16.1","","101.83","","","","-4","","NA"
"2016-11-22 23:00","2016","11","22","23:00","-1.7","","-5.9","","73","","27","","9","","16.1","","101.83","","","","-5","","NA"
"2016-11-23 00:00","2016","11","23","00:00","-1.4","","-5.5","","74","","29","","9","","16.1","","101.86","","","","-5","","NA"
"2016-11-23 01:00","2016","11","23","01:00","-1.7","","-5.7","","74","","30","","13","","16.1","","101.86","","","","-6","","NA"
"2016-11-23 02:00","2016","11","23","02:00","-1.3","","-5.5","","73","","34","","11","","16.1","","101.87","","","","-5","","NA"
"2016-11-23 03:00","2016","11","23","03:00","-1.3","","-5.4","","74","","30","","9","","16.1","","101.90","","","","-5","","NA"
"2016-11-23 04:00","2016","11","23","04:00","-1.0","","-5.0","","74","","30","","11","","16.1","","101.92","","","","-5","","NA"
"2016-11-23 05:00","2016","11","23","05:00","-0.9","","-5.0","","74","","33","","8","","16.1","","101.91","","","","-4","","NA"
"2016-11-23 06:00","2016","11","23","06:00","-1.4","","-4.9","","77","","9","","13","","16.1","","101.93","","","","-6","","NA"
"2016-11-23 07:00","2016","11","23","07:00","-2.2","","-6.1","","75","","6","","13","","16.1","","101.91","","","","-7","","NA"
"2016-11-23 08:00","2016","11","23","08:00","-1.3","","-5.9","","71","","6","","15","","16.1","","101.94","","","","-6","","NA"
"2016-11-23 09:00","2016","11","23","09:00","-0.7","","-5.7","","69","","4","","15","","16.1","","101.92","","","","-5","","NA"
"2016-11-23 10:00","2016","11","23","10:00","-0.5","","-5.3","","70","","8","","15","","16.1","","101.89","","","","-5","","NA"
"2016-11-23 11:00","2016","11","23","11:00","-0.2","","-5.0","","70","","7","","13","","16.1","","101.83","","","","-4","","NA"
"2016-11-23 12:00","2016","11","23","12:00","-0.3","","-4.8","","72","","7","","11","","16.1","","101.82","","","","-4","","NA"
"2016-11-23 13:00","2016","11","23","13:00","0.0","","-4.3","","73","","6","","11","","16.1","","101.80","","","","-4","","NA"
"2016-11-23 14:00","2016","11","23","14:00","0.0","","-4.5","","72","","8","","15","","16.1","","101.74","","","","-4","","NA"
"2016-11-23 15:00","2016","11","23","15:00","0.1","","-4.7","","70","","5","","17","","16.1","","101.69","","","","","","NA"
"2016-11-23 16:00","2016","11","23","16:00","0.1","","-4.2","","73","","5","","24","","16.1","","101.59","","","","","","NA"
"2016-11-23 17:00","2016","11","23","17:00","0.3","","-3.0","","79","","5","","15","","16.1","","101.61","","","","","","Snow"
"2016-11-23 18:00","2016","11","23","18:00","1.1","","-1.5","","83","","6","","26","","16.1","","101.50","","","","","","Rain"
"2016-11-23 19:00","2016","11","23","19:00","1.5","","-0.8","","85","","6","","26","","16.1","","101.54","","","","","","NA"
"2016-11-23 20:00","2016","11","23","20:00","2.6","","-0.2","","82","","8","","24","","16.1","","101.51","","","","","","NA"
"2016-11-23 21:00","2016","11","23","21:00","2.8","","1.5","","91","","7","","30","","16.1","","101.45","","","","","","Rain"
"2016-11-23 22:00","2016","11","23","22:00","2.2","","-0.1","","85","","10","","22","","16.1","","101.35","","","","","","Rain"
"2016-11-23 23:00","2016","11","23","23:00","2.5","","0.7","","88","","10","","18","","16.1","","101.31","","","","","","Rain"
"2016-11-24 00:00","2016","11","24","00:00","2.5","","0.9","","89","","9","","26","","9.7","","101.29","","","","","","Rain,Fog"
"2016-11-24 01:00","2016","11","24","01:00","3.2","","1.4","","88","","8","","28","","16.1","","101.17","","","","","","Rain"
"2016-11-24 02:00","2016","11","24","02:00","3.2","","1.6","","89","","8","","28","","16.1","","101.14","","","","","","Rain"
"2016-11-24 03:00","2016","11","24","03:00","3.8","","1.8","","87","","8","","26","","16.1","","101.07","","","","","","NA"
"2016-11-24 04:00","2016","11","24","04:00","4.1","","1.8","","85","","8","","24","","16.1","","101.03","","","","","","NA"
"2016-11-24 05:00","2016","11","24","05:00","4.4","","2.3","","86","","8","","28","","16.1","","100.97","","","","","","NA"
"2016-11-24 06:00","2016","11","24","06:00","4.7","","2.6","","86","","7","","30","","16.1","","100.89","","","","","","Rain"
"2016-11-24 07:00","2016","11","24","07:00","4.4","","2.0","","84","","7","","32","","16.1","","100.86","","","","","","Rain"
"2016-11-24 08:00","2016","11","24","08:00","3.9","","2.9","","93","","7","","35","","16.1","","100.90","","","","","","Rain"
"2016-11-24 09:00","2016","11","24","09:00","4.6","","2.8","","88","","9","","17","","16.1","","100.92","","","","","","Rain"
"2016-11-24 10:00","2016","11","24","10:00","4.3","","3.1","","92","","7","","17","","12.9","","100.96","","","","","","Rain"
"2016-11-24 11:00","2016","11","24","11:00","4.8","","3.1","","89","","6","","21","","16.1","","100.94","","","","","","Rain"
"2016-11-24 12:00","2016","11","24","12:00","4.3","","3.4","","94","","6","","26","","14.5","","100.89","","","","","","Rain"
"2016-11-24 13:00","2016","11","24","13:00","4.2","","3.3","","94","","5","","26","","16.1","","100.89","","","","","","Rain"
"2016-11-24 14:00","2016","11","24","14:00","4.2","","3.2","","93","","5","","24","","16.1","","100.91","","","","","","NA"
"2016-11-24 15:00","2016","11","24","15:00","3.6","","2.7","","94","","5","","18","","4.8","","100.98","","","","","","Rain,Fog"
"2016-11-24 16:00","2016","11","24","16:00","3.8","","2.6","","92","","5","","17","","16.1","","101.06","","","","","","NA"
"2016-11-24 17:00","2016","11","24","17:00","4.0","","2.4","","89","","6","","9","","16.1","","101.13","","","","","","NA"
"2016-11-24 18:00","2016","11","24","18:00","4.0","","2.4","","89","","7","","11","","16.1","","101.21","","","","","","NA"
"2016-11-24 19:00","2016","11","24","19:00","3.9","","2.4","","90","","12","","4","","9.7","","101.26","","","","","","Fog"
"2016-11-24 20:00","2016","11","24","20:00","3.7","","3.0","","95","","12","","4","","4.8","","101.23","","","","","","Fog"
"2016-11-24 21:00","2016","11","24","21:00","3.8","","2.9","","94","","11","","4","","6.4","","101.28","","","","","","Fog"
"2016-11-24 22:00","2016","11","24","22:00","3.8","","2.5","","91","","9","","5","","12.9","","101.29","","","","","","NA"
"2016-11-24 23:00","2016","11","24","23:00","3.7","","2.4","","91","","8","","8","","6.4","","101.30","","","","","","Fog"
"2016-11-25 00:00","2016","11","25","00:00","3.6","","3.0","","96","","7","","9","","4.0","","101.31","","","","","","Fog"
"2016-11-25 01:00","2016","11","25","01:00","3.8","","3.1","","95","","7","","11","","4.8","","101.28","","","","","","Fog"
"2016-11-25 02:00","2016","11","25","02:00","4.3","","3.9","","97","","6","","11","","4.0","","101.27","","","","","","Rain,Fog"
"2016-11-25 03:00","2016","11","25","03:00","4.7","","4.3","","97","","8","","5","","4.8","","101.28","","","","","","Fog"
"2016-11-25 04:00","2016","11","25","04:00","4.8","","4.4","","97","","7","","4","","4.0","","101.25","","","","","","Fog"
"2016-11-25 05:00","2016","11","25","05:00","4.9","","4.5","","97","","","","0","","2.0","","101.25","","","","","","Fog"
"2016-11-25 06:00","2016","11","25","06:00","4.8","","4.5","","98","","","","0","","1.2","","101.27","","","","","","Rain,Fog"
"2016-11-25 07:00","2016","11","25","07:00","4.7","","4.6","","99","","14","","4","","1.6","","101.29","","","","","","Fog"
"2016-11-25 08:00","2016","11","25","08:00","4.7","","4.6","","99","","14","","4","","2.0","","101.30","","","","","","Fog"
"2016-11-25 09:00","2016","11","25","09:00","4.4","","4.3","","99","","7","","5","","8.1","","101.30","","","","","","Fog"
"2016-11-25 10:00","2016","11","25","10:00","4.8","","4.5","","98","","","","0","","6.4","","101.32","","","","","","Fog"
"2016-11-25 11:00","2016","11","25","11:00","5.4","","5.0","","97","","","","0","","3.6","","101.31","","","","","","Fog"
"2016-11-25 12:00","2016","11","25","12:00","6.0","","5.3","","95","","20","","11","","4.8","","101.24","","","","","","Fog"
"2016-11-25 13:00","2016","11","25","13:00","6.5","","5.1","","91","","22","","15","","16.1","","101.16","","","","","","NA"
"2016-11-25 14:00","2016","11","25","14:00","6.3","","4.7","","89","","22","","13","","16.1","","101.13","","","","","","NA"
"2016-11-25 15:00","2016","11","25","15:00","6.9","","3.4","","79","","24","","18","","16.1","","101.15","","","","","","NA"
"2016-11-25 16:00","2016","11","25","16:00","7.1","","3.0","","75","","26","","18","","16.1","","101.17","","","","","","NA"
"2016-11-25 17:00","2016","11","25","17:00","6.7","","2.9","","76","","25","","18","","16.1","","101.20","","","","","","NA"
"2016-11-25 18:00","2016","11","25","18:00","7.0","","2.1","","71","","26","","26","","16.1","","101.24","","","","","","NA"
"2016-11-25 19:00","2016","11","25","19:00","6.7","","2.1","","73","","27","","18","","16.1","","101.27","","","","","","NA"
"2016-11-25 20:00","2016","11","25","20:00","6.6","","2.3","","74","","26","","18","","16.1","","101.28","","","","","","NA"
"2016-11-25 21:00","2016","11","25","21:00","6.1","","2.6","","78","","26","","18","","16.1","","101.28","","","","","","NA"
"2016-11-25 22:00","2016","11","25","22:00","5.9","","2.7","","80","","26","","13","","16.1","","101.27","","","","","","NA"
"2016-11-25 23:00","2016","11","25","23:00","5.4","","3.3","","86","","24","","15","","16.1","","101.24","","","","","","NA"
"2016-11-26 00:00","2016","11","26","00:00","5.2","","3.4","","88","","24","","15","","16.1","","101.22","","","","","","NA"
"2016-11-26 01:00","2016","11","26","01:00","5.1","","3.3","","88","","24","","17","","16.1","","101.17","","","","","","NA"
"2016-11-26 02:00","2016","11","26","02:00","4.8","","3.5","","91","","24","","15","","16.1","","101.18","","","","","","Rain"
"2016-11-26 03:00","2016","11","26","03:00","4.4","","3.4","","93","","25","","17","","11.3","","101.17","","","","","","Rain"
"2016-11-26 04:00","2016","11","26","04:00","3.7","","2.5","","92","","25","","15","","14.5","","101.17","","","","","","Rain"
"2016-11-26 05:00","2016","11","26","05:00","3.6","","2.6","","93","","25","","15","","16.1","","101.18","","","","","","Rain"
"2016-11-26 06:00","2016","11","26","06:00","3.4","","2.2","","92","","27","","13","","16.1","","101.19","","","","","","NA"
"2016-11-26 07:00","2016","11","26","07:00","3.5","","2.2","","91","","27","","11","","16.1","","101.22","","","","","","Rain"
"2016-11-26 08:00","2016","11","26","08:00","3.6","","2.2","","90","","28","","9","","16.1","","101.23","","","","","","Rain"
"2016-11-26 09:00","2016","11","26","09:00","4.1","","2.1","","87","","32","","8","","16.1","","101.26","","","","","","Rain"
"2016-11-26 10:00","2016","11","26","10:00","4.7","","2.6","","86","","31","","5","","16.1","","101.27","","","","","","NA"
"2016-11-26 11:00","2016","11","26","11:00","5.3","","2.8","","84","","25","","11","","16.1","","101.26","","","","","","NA"
"2016-11-26 12:00","2016","11","26","12:00","6.5","","1.7","","71","","31","","13","","16.1","","101.20","","","","","","NA"
"2016-11-26 13:00","2016","11","26","13:00","6.9","","0.8","","65","","28","","9","","16.1","","101.15","","","","","","NA"
"2016-11-26 14:00","2016","11","26","14:00","7.0","","0.3","","62","","30","","8","","16.1","","101.12","","","","","","NA"
"2016-11-26 15:00","2016","11","26","15:00","7.0","","0.6","","64","","27","","13","","16.1","","101.12","","","","","","NA"
"2016-11-26 16:00","2016","11","26","16:00","6.7","","0.4","","64","","27","","15","","16.1","","101.15","","","","","","NA"
"2016-11-26 17:00","2016","11","26","17:00","6.5","","0.7","","66","","26","","11","","16.1","","101.16","","","","","","NA"
"2016-11-26 18:00","2016","11","26","18:00","5.8","","1.8","","75","","30","","15","","16.1","","101.17","","","","","","NA"
"2016-11-26 19:00","2016","11","26","19:00","4.8","","1.8","","81","","26","","13","","16.1","","101.18","","","","","","NA"
"2016-11-26 20:00","2016","11","26","20:00","4.6","","1.7","","81","","27","","15","","16.1","","101.18","","","","","","Rain"
"2016-11-26 21:00","2016","11","26","21:00","4.5","","1.5","","81","","28","","15","","16.1","","101.17","","","","","","Rain"
"2016-11-26 22:00","2016","11","26","22:00","4.3","","2.2","","86","","25","","18","","16.1","","101.14","","","","","","NA"
"2016-11-26 23:00","2016","11","26","23:00","4.3","","1.9","","85","","26","","15","","16.1","","101.10","","","","","","NA"
"2016-11-27 00:00","2016","11","27","00:00","4.3","","1.7","","83","","26","","15","","16.1","","101.08","","","","","","NA"
"2016-11-27 01:00","2016","11","27","01:00","4.1","","1.1","","81","","26","","21","","16.1","","101.08","","","","","","NA"
"2016-11-27 02:00","2016","11","27","02:00","3.9","","1.2","","83","","27","","17","","16.1","","101.10","","","","","","NA"
"2016-11-27 03:00","2016","11","27","03:00","3.7","","1.2","","84","","28","","13","","16.1","","101.12","","","","","","NA"
"2016-11-27 04:00","2016","11","27","04:00","3.8","","1.0","","82","","27","","15","","16.1","","101.14","","","","","","NA"
"2016-11-27 05:00","2016","11","27","05:00","3.9","","0.6","","79","","29","","13","","16.1","","101.13","","","","","","NA"
"2016-11-27 06:00","2016","11","27","06:00","4.1","","0.8","","79","","29","","18","","16.1","","101.14","","","","","","NA"
"2016-11-27 07:00","2016","11","27","07:00","3.8","","0.9","","81","","29","","18","","16.1","","101.18","","","","","","NA"
"2016-11-27 08:00","2016","11","27","08:00","3.8","","0.9","","81","","29","","13","","16.1","","101.19","","","","","","NA"
"2016-11-27 09:00","2016","11","27","09:00","4.3","","0.3","","75","","28","","17","","16.1","","101.20","","","","","","NA"
"2016-11-27 10:00","2016","11","27","10:00","4.9","","1.0","","76","","26","","17","","16.1","","101.24","","","","","","NA"
"2016-11-27 11:00","2016","11","27","11:00","6.7","","1.3","","68","","26","","17","","16.1","","101.20","","","","","","NA"
"2016-11-27 12:00","2016","11","27","12:00","7.4","","1.1","","64","","26","","15","","16.1","","101.12","","","","","","NA"
"2016-11-27 13:00","2016","11","27","13:00","7.9","","0.4","","59","","29","","13","","16.1","","101.07","","","","","","NA"
"2016-11-27 14:00","2016","11","27","14:00","6.5","","2.8","","77","","17","","13","","16.1","","101.03","","","","","","NA"
"2016-11-27 15:00","2016","11","27","15:00","7.1","","2.4","","72","","18","","9","","16.1","","101.01","","","","","","NA"
"2016-11-27 16:00","2016","11","27","16:00","7.6","","0.8","","62","","27","","15","","16.1","","101.03","","","","","","NA"
"2016-11-27 17:00","2016","11","27","17:00","6.2","","2.3","","76","","22","","5","","16.1","","101.03","","","","","","NA"
"2016-11-27 18:00","2016","11","27","18:00","5.5","","2.2","","79","","19","","4","","16.1","","101.04","","","","","","NA"
"2016-11-27 19:00","2016","11","27","19:00","5.7","","3.1","","83","","9","","5","","16.1","","101.05","","","","","","NA"
"2016-11-27 20:00","2016","11","27","20:00","5.1","","2.6","","84","","17","","5","","16.1","","101.05","","","","","","NA"
"2016-11-27 21:00","2016","11","27","21:00","5.4","","3.2","","86","","7","","8","","16.1","","101.06","","","","","","NA"
"2016-11-27 22:00","2016","11","27","22:00","4.8","","2.5","","85","","9","","13","","16.1","","101.01","","","","","","NA"
"2016-11-27 23:00","2016","11","27","23:00","4.8","","2.5","","85","","9","","9","","16.1","","100.99","","","","","","NA"
"2016-11-28 00:00","2016","11","28","00:00","4.5","","2.1","","84","","7","","11","","16.1","","100.99","","","","","","NA"
"2016-11-28 01:00","2016","11","28","01:00","4.8","","2.2","","83","","7","","9","","16.1","","100.95","","","","","","NA"
"2016-11-28 02:00","2016","11","28","02:00","4.9","","2.6","","85","","7","","13","","16.1","","100.94","","","","","","NA"
"2016-11-28 03:00","2016","11","28","03:00","5.1","","2.8","","85","","8","","13","","16.1","","100.93","","","","","","NA"
"2016-11-28 04:00","2016","11","28","04:00","5.0","","3.0","","87","","7","","13","","16.1","","100.86","","","","","","NA"
"2016-11-28 05:00","2016","11","28","05:00","5.3","","3.5","","88","","15","","13","","16.1","","100.81","","","","","","NA"
"2016-11-28 06:00","2016","11","28","06:00","5.2","","3.2","","87","","15","","13","","16.1","","100.83","","","","","","NA"
"2016-11-28 07:00","2016","11","28","07:00","5.1","","2.8","","85","","11","","11","","16.1","","100.79","","","","","","NA"
"2016-11-28 08:00","2016","11","28","08:00","4.8","","2.8","","87","","11","","11","","16.1","","100.82","","","","","","NA"
"2016-11-28 09:00","2016","11","28","09:00","5.9","","2.8","","80","","10","","13","","16.1","","100.83","","","","","","NA"
"2016-11-28 10:00","2016","11","28","10:00","6.3","","2.4","","76","","9","","15","","16.1","","100.77","","","","","","NA"
"2016-11-28 11:00","2016","11","28","11:00","6.9","","3.3","","78","","9","","13","","16.1","","100.70","","","","","","NA"
"2016-11-28 12:00","2016","11","28","12:00","6.6","","2.9","","77","","7","","17","","16.1","","100.64","","","","","","NA"
"2016-11-28 13:00","2016","11","28","13:00","6.8","","3.1","","77","","7","","30","","16.1","","100.46","","","","","","NA"
"2016-11-28 14:00","2016","11","28","14:00","6.4","","3.4","","81","","8","","24","","16.1","","100.39","","","","","","NA"
"2016-11-28 15:00","2016","11","28","15:00","7.1","","3.7","","79","","6","","18","","16.1","","100.45","","","","","","NA"
"2016-11-28 16:00","2016","11","28","16:00","6.7","","3.3","","79","","7","","26","","16.1","","100.36","","","","","","NA"
"2016-11-28 17:00","2016","11","28","17:00","6.5","","4.2","","85","","6","","32","","16.1","","100.29","","","","","","NA"
